date,Open,High,Low,Close,Volume
2025-03-05 09:03:00-05:00,235.73,235.83,235.6097,235.8142,41617.0
2025-03-05 09:02:00-05:00,235.73,235.8597,235.6,235.6853,58714.0
2025-03-05 09:01:00-05:00,235.58,235.73,235.4,235.73,45171.0
2025-03-05 09:00:00-05:00,235.835,235.89,235.55,235.5757,52444.0
2025-03-05 08:59:00-05:00,235.795,235.85,235.72,235.82,47723.0
2025-03-05 08:58:00-05:00,235.58,235.835,235.52,235.8015,41801.0
2025-03-05 08:57:00-05:00,235.73,235.8,235.57,235.57,47292.0
2025-03-05 08:56:00-05:00,235.59,235.74,235.5571,235.7005,42371.0
2025-03-05 08:55:00-05:00,235.505,235.68,235.49,235.55,58264.0
2025-03-05 08:54:00-05:00,235.4271,235.5699,235.3559,235.515,27668.0
2025-03-05 08:53:00-05:00,235.34,235.4999,235.26,235.445,20167.0
2025-03-05 08:52:00-05:00,235.41,235.6,235.29,235.34,80508.0
2025-03-05 08:51:00-05:00,235.4,235.4182,235.21,235.4,39567.0
2025-03-05 08:50:00-05:00,235.26,235.43,235.2207,235.395,34884.0
2025-03-05 08:49:00-05:00,235.3,235.3094,235.12,235.265,34748.0
2025-03-05 08:48:00-05:00,235.035,235.34,235.035,235.29,37659.0
2025-03-05 08:47:00-05:00,235.03,235.15,234.92,235.05,41809.0
2025-03-05 08:46:00-05:00,235.01,235.07,234.9385,235.035,28943.0
2025-03-05 08:45:00-05:00,234.6584,235.04,234.6584,235.03,34804.0
2025-03-05 08:44:00-05:00,234.82,234.95,234.65,234.68,28146.0
2025-03-05 08:43:00-05:00,234.89,234.91,234.64,234.81,59677.0
2025-03-05 08:42:00-05:00,234.8,234.9134,234.795,234.87,21861.0
2025-03-05 08:41:00-05:00,234.785,234.88,234.6,234.78,36840.0
2025-03-05 08:40:00-05:00,235.06,235.12,234.74,234.78,45036.0
2025-03-05 08:39:00-05:00,234.705,235.1,234.6445,235.07,85983.0
2025-03-05 08:38:00-05:00,234.73,234.76,234.54,234.71,31967.0
2025-03-05 08:37:00-05:00,235.02,235.0594,234.7001,234.74,51951.0
2025-03-05 08:36:00-05:00,234.81,235.11,234.76,234.99,73505.0
2025-03-05 08:35:00-05:00,234.51,234.8195,234.38,234.8195,72235.0
2025-03-05 08:34:00-05:00,234.68,234.76,234.44,234.48,47963.0
2025-03-05 08:33:00-05:00,234.2399,234.8,234.15,234.68,68649.0
2025-03-05 08:32:00-05:00,234.4033,234.47,234.1,234.2,59665.0
2025-03-05 08:31:00-05:00,234.535,234.6389,234.37,234.42,44391.0
2025-03-05 08:30:00-05:00,234.6653,234.6653,234.4634,234.533,36255.0
2025-03-05 08:29:00-05:00,234.69,234.78,234.58,234.68,45520.0
2025-03-05 08:28:00-05:00,234.78,234.83,231.24,234.65,51754.0
2025-03-05 08:27:00-05:00,234.58,234.78,234.55,234.755,35769.0
2025-03-05 08:26:00-05:00,234.545,234.66,234.41,234.59,36314.0
2025-03-05 08:25:00-05:00,234.75,234.75,234.465,234.5209,26528.0
2025-03-05 08:24:00-05:00,234.58,234.7499,234.51,234.7208,41691.0
2025-03-05 08:23:00-05:00,234.7501,234.8,234.5601,234.6399,35057.0
2025-03-05 08:22:00-05:00,234.62,234.83,234.56,234.76,25252.0
2025-03-05 08:21:00-05:00,234.87,234.87,234.57,234.66,40120.0
2025-03-05 08:20:00-05:00,234.88,235.02,231.2588,234.87,28106.0
2025-03-05 08:19:00-05:00,234.625,234.89,234.6201,234.89,32791.0
2025-03-05 08:18:00-05:00,234.7,234.755,234.55,234.66,41083.0
2025-03-05 08:17:00-05:00,235.05,235.06,234.747,234.775,45285.0
2025-03-05 08:16:00-05:00,235.04,235.25,234.96,235.025,39894.0
2025-03-05 08:15:00-05:00,234.81,235.0599,234.73,235.02,35654.0
2025-03-05 08:14:00-05:00,235.04,235.07,234.77,234.8399,53879.0
2025-03-05 08:13:00-05:00,235.18,235.22,235.05,235.11,36227.0
2025-03-05 08:12:00-05:00,234.95,235.22,234.78,235.205,64368.0
2025-03-05 08:11:00-05:00,234.59,234.935,234.59,234.9101,49794.0
2025-03-05 08:10:00-05:00,234.25,234.77,234.24,234.5901,110894.0
2025-03-05 08:09:00-05:00,234.64,234.7,234.02,234.31,135660.0
2025-03-05 08:08:00-05:00,234.912,235.03,234.51,234.6525,120480.0
2025-03-05 08:07:00-05:00,235.46,235.52,234.58,235.02,206519.0
2025-03-05 08:06:00-05:00,235.37,235.54,235.3,235.46,78342.0
2025-03-05 08:05:00-05:00,235.25,235.49,235.16,235.39,59520.0
2025-03-05 08:04:00-05:00,235.25,235.3783,235.195,235.25,66067.0
2025-03-05 08:03:00-05:00,234.82,235.27,234.7584,235.27,122777.0
2025-03-05 08:02:00-05:00,234.945,235.02,234.82,234.83,55035.0
2025-03-05 08:01:00-05:00,234.94,235.12,234.71,234.95,65432.0
2025-03-05 08:00:00-05:00,234.945,235.09,234.84,234.9292,38444.0
2025-03-05 07:59:00-05:00,234.785,235.03,234.785,234.945,65020.0
2025-03-05 07:58:00-05:00,234.605,234.8,234.555,234.78,38036.0
2025-03-05 07:57:00-05:00,234.735,234.7735,234.44,234.605,55385.0
2025-03-05 07:56:00-05:00,234.7975,234.8244,234.6711,234.735,42534.0
2025-03-05 07:55:00-05:00,234.66,234.83,234.59,234.83,39618.0
2025-03-05 07:54:00-05:00,235.11,235.17,234.68,234.68,63437.0
2025-03-05 07:53:00-05:00,234.65,235.4,234.63,235.0906,181249.0
2025-03-05 07:52:00-05:00,234.75,234.78,234.51,234.64,88296.0
2025-03-05 07:51:00-05:00,234.49,234.84,234.46,234.755,80215.0
2025-03-05 07:50:00-05:00,234.4,234.52,234.35,234.47,71893.0
2025-03-05 07:49:00-05:00,234.335,234.45,234.3105,234.39,59997.0
2025-03-05 07:48:00-05:00,234.36,234.55,234.2812,234.325,80020.0
2025-03-05 07:47:00-05:00,234.28,234.37,234.18,234.36,76005.0
2025-03-05 07:46:00-05:00,234.39,234.59,234.15,234.27,91615.0
2025-03-05 07:45:00-05:00,234.495,234.6,234.37,234.39,76952.0
2025-03-05 07:44:00-05:00,234.21,234.54,234.21,234.51,78124.0
2025-03-05 07:43:00-05:00,234.495,234.53,234.2101,234.2101,46834.0
2025-03-05 07:42:00-05:00,234.45,234.55,234.44,234.4817,30148.0
2025-03-05 07:41:00-05:00,234.57,234.57,234.3501,234.43,43818.0
2025-03-05 07:40:00-05:00,234.53,234.635,234.41,234.61,53645.0
2025-03-05 07:39:00-05:00,234.64,234.649,234.4,234.48,39046.0
2025-03-05 07:38:00-05:00,234.43,234.63,234.36,234.61,45648.0
2025-03-05 07:37:00-05:00,234.345,234.5044,234.3224,234.4118,52518.0
2025-03-05 07:36:00-05:00,234.325,234.43,234.29,234.34,35286.0
2025-03-05 07:35:00-05:00,234.19,234.39,234.0,234.32,57111.0
2025-03-05 07:34:00-05:00,234.21,234.22,234.02,234.173,69841.0
2025-03-05 07:33:00-05:00,234.2599,234.34,234.18,234.25,81211.0
2025-03-05 07:32:00-05:00,234.49,234.56,234.2,234.21,65124.0
2025-03-05 07:31:00-05:00,234.365,234.75,234.29,234.5099,137697.0
2025-03-05 07:30:00-05:00,234.54,234.61,234.31,234.36,117554.0
2025-03-05 07:29:00-05:00,234.18,234.66,234.12,234.5399,225951.0
2025-03-05 07:28:00-05:00,234.1,234.38,234.07,234.18,92898.0
2025-03-05 07:27:00-05:00,234.081,234.13,233.99,234.1,62831.0
2025-03-05 07:26:00-05:00,234.02,234.0994,233.79,234.07,66758.0
2025-03-05 07:25:00-05:00,233.686,234.1296,233.68,233.9922,115619.0
2025-03-05 07:24:00-05:00,233.8,233.8599,233.66,233.695,84176.0
2025-03-05 07:23:00-05:00,233.735,233.888,233.71,233.8,41538.0
2025-03-05 07:22:00-05:00,233.43,233.78,233.36,233.73,85164.0
2025-03-05 07:21:00-05:00,233.29,233.55,233.16,233.4299,118272.0
2025-03-05 07:20:00-05:00,232.8592,233.34,232.78,233.3,95079.0
2025-03-05 07:19:00-05:00,233.2,233.25,232.87,232.89,110629.0
2025-03-05 07:18:00-05:00,232.94,233.23,232.8,233.22,72147.0
2025-03-05 07:17:00-05:00,232.7,233.03,232.62,232.9523,93479.0
2025-03-05 07:16:00-05:00,232.47,232.7,232.41,232.67,36122.0
2025-03-05 07:15:00-05:00,232.4912,232.61,232.41,232.47,42185.0
2025-03-05 07:14:00-05:00,232.67,232.69,232.48,232.49,60243.0
2025-03-05 07:13:00-05:00,232.47,232.79,232.42,232.69,47906.0
2025-03-05 07:12:00-05:00,232.486,232.61,232.3989,232.44,42070.0
2025-03-05 07:11:00-05:00,232.45,232.59,232.37,232.48,43259.0
2025-03-05 07:10:00-05:00,232.54,232.61,232.35,232.46,62949.0
2025-03-05 07:09:00-05:00,232.24,232.57,232.24,232.5447,67704.0
2025-03-05 07:08:00-05:00,232.3,232.32,232.21,232.22,51175.0
2025-03-05 07:07:00-05:00,232.3614,232.47,232.24,232.28,77326.0
2025-03-05 07:06:00-05:00,232.5,232.64,232.38,232.38,72512.0
2025-03-05 07:05:00-05:00,232.4902,232.68,232.43,232.45,58903.0
2025-03-05 07:04:00-05:00,232.51,232.63,232.31,232.5,67594.0
2025-03-05 07:03:00-05:00,232.65,232.8,232.3509,232.5201,99345.0
2025-03-05 07:02:00-05:00,232.685,232.73,232.46,232.625,68300.0
2025-03-05 07:01:00-05:00,232.65,232.83,232.46,232.655,91486.0
2025-03-05 07:00:00-05:00,232.2,232.89,232.14,232.67,148972.0
2025-03-05 06:59:00-05:00,232.25,232.43,231.96,232.2,107843.0
2025-03-05 06:58:00-05:00,231.645,232.45,231.56,232.23,252036.0
2025-03-05 06:57:00-05:00,231.24,231.88,230.82,231.67,184261.0
2025-03-05 06:56:00-05:00,230.765,231.31,230.66,231.22,107712.0
2025-03-05 06:55:00-05:00,230.89,230.95,230.6801,230.75,70839.0
2025-03-05 06:54:00-05:00,230.623,230.93,230.58,230.87,77898.0
2025-03-05 06:53:00-05:00,230.395,230.68,230.31,230.61,104498.0
2025-03-05 06:52:00-05:00,230.21,230.42,230.0851,230.405,67730.0
2025-03-05 06:51:00-05:00,229.83,230.275,229.76,230.22,70624.0
2025-03-05 06:50:00-05:00,230.05,230.09,229.83,229.855,134870.0
2025-03-05 06:49:00-05:00,229.735,230.07,229.72,230.07,166191.0
2025-03-05 06:48:00-05:00,229.765,229.8499,229.64,229.735,55390.0
2025-03-05 06:47:00-05:00,229.575,229.83,229.575,229.74,106553.0
2025-03-05 06:46:00-05:00,229.385,229.6,229.33,229.56,109079.0
2025-03-05 06:45:00-05:00,229.47,229.56,229.36,229.3726,112956.0
2025-03-05 06:44:00-05:00,229.54,229.615,229.23,229.46,109661.0
2025-03-05 06:43:00-05:00,229.4226,229.57,229.26,229.55,105882.0
2025-03-05 06:42:00-05:00,229.56,229.66,229.32,229.45,152848.0
2025-03-05 06:41:00-05:00,229.64,229.7695,229.51,229.5692,95123.0
2025-03-05 06:40:00-05:00,230.02,230.03,229.63,229.65,99709.0
2025-03-05 06:39:00-05:00,230.315,230.35,230.0,230.01,78280.0
2025-03-05 06:38:00-05:00,230.05,230.45,230.04,230.33,97201.0
2025-03-05 06:37:00-05:00,229.965,230.1699,229.95,230.03,80552.0
2025-03-05 06:36:00-05:00,229.8071,230.0,229.68,229.965,88314.0
2025-03-05 06:35:00-05:00,229.76,229.85,229.6368,229.82,87687.0
2025-03-05 06:34:00-05:00,229.97,230.02,229.68,229.75,76672.0
2025-03-05 06:33:00-05:00,230.04,230.08,229.7,229.96,108385.0
2025-03-05 06:32:00-05:00,230.325,230.3825,229.88,230.05,370487.0
2025-03-05 06:31:00-05:00,230.38,230.44,230.29,230.32,60126.0
2025-03-05 06:30:00-05:00,230.62,230.62,230.294,230.38,88809.0
2025-03-05 06:29:00-05:00,230.345,230.66,230.33,230.649,112000.0
2025-03-05 06:28:00-05:00,230.3,230.38,230.1901,230.33,71614.0
2025-03-05 06:27:00-05:00,230.27,230.4,230.27,230.2778,63699.0
2025-03-05 06:26:00-05:00,230.57,230.57,230.14,230.28,133213.0
2025-03-05 06:25:00-05:00,231.0027,231.04,230.47,230.54,108211.0
2025-03-05 06:24:00-05:00,230.73,231.04,230.71,230.965,80303.0
2025-03-05 06:23:00-05:00,230.82,230.9,230.67,230.745,89682.0
2025-03-05 06:22:00-05:00,230.835,230.9,230.73,230.81,64767.0
2025-03-05 06:21:00-05:00,231.075,231.11,230.82,230.845,95780.0
2025-03-05 06:20:00-05:00,230.97,231.0999,230.74,231.08,102919.0
2025-03-05 06:19:00-05:00,231.205,231.2295,230.95,230.9899,55011.0
2025-03-05 06:18:00-05:00,231.165,231.33,231.1499,231.21,50655.0
2025-03-05 06:17:00-05:00,231.0972,231.18,230.9506,231.18,61581.0
2025-03-05 06:16:00-05:00,231.215,231.27,231.0704,231.11,56112.0
2025-03-05 06:15:00-05:00,231.36,231.3861,231.1,231.215,61317.0
2025-03-05 06:14:00-05:00,231.385,231.5488,231.28,231.36,75472.0
2025-03-05 06:13:00-05:00,231.25,231.41,231.03,231.385,153954.0
2025-03-05 06:12:00-05:00,230.98,231.33,230.87,231.26,186659.0
2025-03-05 06:11:00-05:00,231.26,231.26,230.8506,230.98,135946.0
2025-03-05 06:10:00-05:00,231.37,231.48,231.14,231.22,91200.0
2025-03-05 06:09:00-05:00,231.48,231.53,231.32,231.39,61535.0
2025-03-05 06:08:00-05:00,231.72,231.74,231.3774,231.5199,69877.0
2025-03-05 06:07:00-05:00,231.67,231.77,231.51,231.72,53364.0
2025-03-05 06:06:00-05:00,231.885,231.92,231.66,231.695,89852.0
2025-03-05 06:05:00-05:00,232.0,232.1132,231.835,231.8404,45881.0
2025-03-05 06:04:00-05:00,232.05,232.07,231.81,231.99,72892.0
2025-03-05 06:03:00-05:00,232.085,232.1326,231.96,232.0501,61397.0
2025-03-05 06:02:00-05:00,232.02,232.1507,231.89,232.08,58229.0
2025-03-05 06:01:00-05:00,232.2,232.219,231.82,232.0,81358.0
2025-03-05 06:00:00-05:00,232.565,232.63,232.21,232.23,59640.0
2025-03-05 05:59:00-05:00,232.76,232.8,232.54,232.57,58754.0
2025-03-05 05:58:00-05:00,232.82,232.95,232.76,232.78,59632.0
2025-03-05 05:57:00-05:00,232.77,232.82,232.6214,232.815,42202.0
2025-03-05 05:56:00-05:00,232.545,232.78,232.44,232.78,56376.0
2025-03-05 05:55:00-05:00,232.495,232.56,232.42,232.55,42332.0
2025-03-05 05:54:00-05:00,232.36,232.53,232.36,232.5,43016.0
2025-03-05 05:53:00-05:00,232.34,232.4952,232.2801,232.38,60091.0
2025-03-05 05:52:00-05:00,232.1801,232.4163,232.1,232.315,66725.0
2025-03-05 05:51:00-05:00,232.49,232.4999,232.06,232.2,74554.0
2025-03-05 05:50:00-05:00,232.52,232.655,232.39,232.4469,73047.0
2025-03-05 05:49:00-05:00,232.516,232.59,232.36,232.5326,56463.0
2025-03-05 05:48:00-05:00,232.64,232.75,232.46,232.5104,49741.0
2025-03-05 05:47:00-05:00,232.975,232.975,232.5978,232.64,42204.0
2025-03-05 05:46:00-05:00,232.86,233.06,232.8,232.98,56157.0
2025-03-05 05:45:00-05:00,232.87,233.07,232.84,232.8537,82938.0
2025-03-05 05:44:00-05:00,232.895,233.0,232.77,232.875,36191.0
2025-03-05 05:43:00-05:00,232.475,233.01,232.43,232.905,64674.0
2025-03-05 05:42:00-05:00,233.02,233.025,232.35,232.45,93762.0
2025-03-05 05:41:00-05:00,232.935,233.015,232.8,233.015,57305.0
2025-03-05 05:40:00-05:00,233.03,233.04,232.79,232.9101,64638.0
2025-03-05 05:39:00-05:00,232.795,233.2,232.76,233.015,143601.0
2025-03-05 05:38:00-05:00,232.415,232.87,232.415,232.81,90992.0
2025-03-05 05:37:00-05:00,232.23,232.47,232.17,232.398,74483.0
2025-03-05 05:36:00-05:00,232.39,232.45,232.11,232.23,80969.0
2025-03-05 05:35:00-05:00,231.96,232.47,231.91,232.38,113714.0
2025-03-05 05:34:00-05:00,231.945,232.08,231.86,231.97,71359.0
2025-03-05 05:33:00-05:00,231.77,232.1698,231.67,231.92,97288.0
2025-03-05 05:32:00-05:00,231.695,231.95,231.58,231.82,144746.0
2025-03-05 05:31:00-05:00,231.235,231.77,231.2279,231.72,155255.0
2025-03-05 05:30:00-05:00,230.94,231.24,230.8,231.21,99929.0
2025-03-05 05:29:00-05:00,231.12,231.3,230.92,230.92,96581.0
2025-03-05 05:28:00-05:00,230.98,231.1806,230.83,231.125,95328.0
2025-03-05 05:27:00-05:00,231.04,231.23,230.89,230.97,90174.0
2025-03-05 05:26:00-05:00,231.06,231.29,230.73,231.04,126986.0
2025-03-05 05:25:00-05:00,231.015,231.13,230.9,231.0601,96986.0
2025-03-05 05:24:00-05:00,231.8499,231.85,230.99,230.99,135265.0
2025-03-05 05:23:00-05:00,231.56,231.87,231.31,231.79,126365.0
2025-03-05 05:22:00-05:00,230.82,231.65,230.81,231.57,124415.0
2025-03-05 05:21:00-05:00,231.945,232.0,230.52,230.74,344479.0
2025-03-05 05:20:00-05:00,232.26,232.42,231.67,231.9796,123826.0
2025-03-05 05:19:00-05:00,232.71,232.71,232.0,232.25,234392.0
2025-03-05 05:18:00-05:00,232.85,233.03,232.6,232.72,98788.0
2025-03-05 05:17:00-05:00,232.93,232.93,232.57,232.88,82013.0
2025-03-05 05:16:00-05:00,232.96,233.06,232.7,232.945,72773.0
2025-03-05 05:15:00-05:00,232.95,233.1186,232.86,232.875,99474.0
2025-03-05 05:14:00-05:00,232.58,233.12,232.56,232.9207,170037.0
2025-03-05 05:13:00-05:00,232.7,232.79,232.4203,232.64,93066.0
2025-03-05 05:12:00-05:00,232.02,232.73,231.885,232.73,127699.0
2025-03-05 05:11:00-05:00,232.08,232.21,231.88,232.0264,121857.0
2025-03-05 05:10:00-05:00,232.29,232.37,231.85,232.16,223552.0
2025-03-05 05:09:00-05:00,232.365,232.47,232.21,232.32,128622.0
2025-03-05 05:08:00-05:00,232.51,232.55,232.16,232.365,122643.0
2025-03-05 05:07:00-05:00,232.43,232.77,232.32,232.5101,93948.0
2025-03-05 05:06:00-05:00,232.15,232.56,232.12,232.435,179184.0
2025-03-05 05:05:00-05:00,232.45,232.74,232.13,232.14,168480.0
2025-03-05 05:04:00-05:00,232.2,232.48,232.01,232.41,181108.0
2025-03-05 05:03:00-05:00,232.59,232.65,232.0,232.18,181260.0
2025-03-05 05:02:00-05:00,232.53,232.61,232.04,232.61,197544.0
2025-03-05 05:01:00-05:00,232.76,232.81,232.4208,232.55,150395.0
2025-03-05 05:00:00-05:00,231.83,233.25,231.83,232.76,385144.0
2025-03-05 04:59:00-05:00,231.9599,232.1,231.6,231.77,194019.0
2025-03-05 04:58:00-05:00,231.48,232.0,231.47,231.94,167713.0
2025-03-05 04:57:00-05:00,231.2354,231.4939,231.04,231.475,175596.0
2025-03-05 04:56:00-05:00,231.66,231.78,231.06,231.23,291297.0
2025-03-05 04:55:00-05:00,231.87,231.98,231.6,231.68,201329.0
2025-03-05 04:54:00-05:00,232.4595,232.4595,231.77,231.9136,272092.0
2025-03-05 04:53:00-05:00,232.25,232.55,232.19,232.39,112578.0
2025-03-05 04:52:00-05:00,232.59,232.71,232.22,232.23,149770.0
2025-03-05 04:51:00-05:00,232.325,232.76,232.31,232.625,219594.0
2025-03-05 04:50:00-05:00,232.41,232.77,232.27,232.315,267573.0
2025-03-05 04:49:00-05:00,232.88,232.92,232.38,232.4132,225859.0
2025-03-05 04:48:00-05:00,233.06,233.2117,232.67,232.855,162976.0
2025-03-05 04:47:00-05:00,233.68,233.6932,232.91,233.05,247937.0
2025-03-05 04:46:00-05:00,233.81,233.92,233.6601,233.695,113532.0
2025-03-05 04:45:00-05:00,233.88,234.02,233.52,233.84,166752.0
2025-03-05 04:44:00-05:00,233.9425,233.97,233.77,233.9201,101070.0
2025-03-05 04:43:00-05:00,233.96,234.135,233.848,233.91,127687.0
2025-03-05 04:42:00-05:00,233.96,234.0783,233.75,233.91,143938.0
2025-03-05 04:41:00-05:00,234.11,234.14,233.85,233.9806,142003.0
2025-03-05 04:40:00-05:00,233.81,234.21,233.57,234.09,222968.0
2025-03-05 04:39:00-05:00,233.87,233.9,233.44,233.81,209068.0
2025-03-05 04:38:00-05:00,234.2489,234.25,233.64,233.87,259658.0
2025-03-05 04:37:00-05:00,234.58,234.64,234.05,234.24,194825.0
2025-03-05 04:36:00-05:00,235.25,235.32,234.43,234.6,142338.0
2025-03-05 04:35:00-05:00,235.11,235.43,235.08,235.265,155749.0
2025-03-05 04:34:00-05:00,235.65,235.73,235.065,235.12,110112.0
2025-03-05 04:33:00-05:00,235.16,235.9073,235.0,235.64,188670.0
2025-03-05 04:32:00-05:00,234.84,235.44,234.8,235.16,155841.0
2025-03-05 04:31:00-05:00,235.8519,235.8519,234.8401,234.8401,177990.0
2025-03-05 04:30:00-05:00,235.42,235.95,234.5501,235.868,969108.0
2025-03-05 04:29:00-05:00,235.44,235.44,235.2005,235.43,12763.0
2025-03-05 04:28:00-05:00,235.71,235.71,235.36,235.53,27341.0
2025-03-05 04:27:00-05:00,235.91,236.22,235.62,235.66,17366.0
2025-03-05 04:26:00-05:00,236.12,236.17,235.8442,235.92,14832.0
2025-03-05 04:25:00-05:00,236.31,236.3977,235.8,236.1142,23095.0
2025-03-05 04:24:00-05:00,236.41,236.5,236.31,236.34,628.0
2025-03-05 04:23:00-05:00,236.5245,236.61,236.31,236.3835,6520.0
2025-03-05 04:22:00-05:00,236.5225,236.6985,236.52,236.6985,2865.0
2025-03-05 04:21:00-05:00,236.52,236.62,236.52,236.5225,692.0
2025-03-05 04:20:00-05:00,236.57,236.6,236.52,236.5225,839.0
2025-03-05 04:19:00-05:00,236.533,236.65,236.53,236.55,127.0
2025-03-05 04:18:00-05:00,236.5135,236.65,236.51,236.51,188.0
2025-03-05 04:17:00-05:00,236.65,236.65,236.5037,236.53,263.0
2025-03-05 04:16:00-05:00,236.61,236.7,236.5147,236.65,1779.0
2025-03-05 04:15:00-05:00,236.5,236.66,236.394,236.5147,2804.0
2025-03-05 04:14:00-05:00,236.36,236.5,236.3342,236.4995,1786.0
2025-03-05 04:13:00-05:00,236.31,236.5,236.31,236.3635,451.0
2025-03-05 04:12:00-05:00,236.3537,236.5,236.3145,236.3147,1141.0
2025-03-05 04:11:00-05:00,236.35,236.5,236.35,236.44,160.0
2025-03-05 04:10:00-05:00,236.43,236.4999,236.31,236.49,386.0
2025-03-05 04:09:00-05:00,236.31,236.55,236.31,236.45,59.0
2025-03-05 04:08:00-05:00,236.313,236.55,236.31,236.316,4110.0
2025-03-05 04:07:00-05:00,236.31,236.44,236.31,236.38,539.0
2025-03-05 04:06:00-05:00,236.4,236.52,236.31,236.45,1104.0
2025-03-05 04:05:00-05:00,236.3582,236.47,236.31,236.4663,1830.0
2025-03-05 04:04:00-05:00,236.33,236.44,236.31,236.3112,1045.0
2025-03-05 04:03:00-05:00,236.37,236.5,236.31,236.4,539.0
2025-03-05 04:02:00-05:00,236.2525,236.5,236.2525,236.38,1574.0
2025-03-05 04:01:00-05:00,236.34,236.41,236.2535,236.35,2276.0
2025-03-05 04:00:00-05:00,236.3493,236.37,236.2515,236.2815,1027.0
2025-03-05 03:59:00-05:00,236.37,236.3996,236.2537,236.282,2669.0
2025-03-05 03:58:00-05:00,236.5,236.51,236.38,236.4,2838.0
2025-03-05 03:57:00-05:00,236.56,236.57,236.45,236.4572,1532.0
2025-03-05 03:56:00-05:00,236.452,236.58,236.4517,236.58,826.0
2025-03-05 03:55:00-05:00,236.512,236.56,236.3,236.52,2098.0
2025-03-05 03:54:00-05:00,236.57,236.61,236.51,236.59,1102.0
2025-03-05 03:53:00-05:00,236.6,236.6,236.5117,236.59,905.0
2025-03-05 03:52:00-05:00,236.68,236.68,236.5027,236.5027,2442.0
2025-03-05 03:51:00-05:00,236.7,236.7,236.5732,236.69,87.0
2025-03-05 03:50:00-05:00,236.91,236.91,236.57,236.71,128.0
2025-03-05 03:49:00-05:00,236.61,236.9,236.5247,236.81,10173.0
2025-03-05 03:48:00-05:00,236.7348,236.74,236.52,236.65,1375.0
2025-03-05 03:47:00-05:00,237.2,238.77,236.5335,236.61,573.0
2025-03-05 03:46:00-05:00,236.57,239.73,236.5057,236.69,166.0
2025-03-05 03:45:00-05:00,236.5645,236.7245,236.5052,236.63,353.0
2025-03-05 03:44:00-05:00,236.7367,236.74,236.5255,236.5742,726.0
2025-03-05 03:43:00-05:00,236.64,236.75,236.506,236.5255,2563.0
2025-03-05 03:42:00-05:00,236.71,236.75,236.5057,236.55,491.0
2025-03-05 03:41:00-05:00,236.662,236.8,236.65,236.6525,911.0
2025-03-05 03:40:00-05:00,236.6332,236.75,236.63,236.73,1085.0
2025-03-05 03:39:00-05:00,236.6367,236.76,236.623,236.6332,122.0
2025-03-05 03:38:00-05:00,236.7022,236.78,236.62,236.6235,644.0
2025-03-05 03:37:00-05:00,236.76,236.79,236.6242,236.7887,1466.0
2025-03-05 03:36:00-05:00,236.73,236.786,236.59,236.64,1988.0
2025-03-05 03:35:00-05:00,236.8,236.88,236.72,236.73,937.0
2025-03-05 03:34:00-05:00,236.71,236.88,236.6557,236.724,2356.0
2025-03-05 03:33:00-05:00,236.6535,236.74,236.65,236.6535,1771.0
2025-03-05 03:32:00-05:00,236.71,236.78,235.93,236.72,283868.0
2025-03-05 03:31:00-05:00,236.6,236.7,236.51,236.7,2107.0
2025-03-05 03:30:00-05:00,236.3445,236.52,236.34,236.5025,450.0
2025-03-05 03:29:00-05:00,236.2286,236.43,236.13,236.43,3103.0
2025-03-05 03:28:00-05:00,236.52,236.5788,236.1,236.1632,3499.0
2025-03-05 03:27:00-05:00,236.5027,236.6099,236.5,236.58,515.0
2025-03-05 03:26:00-05:00,236.65,236.65,236.5,236.6,443.0
2025-03-05 03:25:00-05:00,236.61,236.65,235.93,236.52,8568.0
2025-03-05 03:24:00-05:00,236.65,236.72,236.603,236.61,1928.0
2025-03-05 03:23:00-05:00,236.535,236.73,236.5301,236.72,478.0
2025-03-05 03:22:00-05:00,236.5001,236.72,236.5,236.53,167.0
2025-03-05 03:21:00-05:00,236.3401,236.63,236.3367,236.4555,95.0
2025-03-05 03:20:00-05:00,236.1472,236.55,236.147,236.55,338.0
2025-03-05 03:19:00-05:00,236.6,236.6,236.1072,236.39,2550.0
2025-03-05 03:18:00-05:00,236.6267,236.74,236.43,236.51,1342.0
2025-03-05 03:17:00-05:00,236.5022,236.6,236.5,236.5845,981.0
2025-03-05 03:16:00-05:00,236.3706,236.59,236.3706,236.4242,2283.0
2025-03-05 03:15:00-05:00,236.75,236.82,236.24,236.42,3154.0
2025-03-05 03:14:00-05:00,236.763,236.88,236.7042,236.7042,211.0
2025-03-05 03:13:00-05:00,236.8015,236.88,236.76,236.8788,5244.0
2025-03-05 03:12:00-05:00,236.8,236.86,236.75,236.7625,392.0
2025-03-05 03:11:00-05:00,236.85,236.86,236.7235,236.7525,54.0
2025-03-05 03:10:00-05:00,236.75,236.8599,236.6845,236.75,2350.0
2025-03-05 03:09:00-05:00,236.633,236.75,236.633,236.6625,349.0
2025-03-05 03:08:00-05:00,236.6235,236.7345,235.93,235.93,8846.0
2025-03-05 03:07:00-05:00,236.61,236.76,236.61,236.76,122.0
2025-03-05 03:06:00-05:00,236.76,236.76,236.61,236.6279,163.0
2025-03-05 03:05:00-05:00,235.93,236.76,235.93,236.7599,363.0
2025-03-05 03:04:00-05:00,235.93,236.77,235.93,236.76,1872.0
2025-03-05 03:03:00-05:00,235.93,236.67,235.93,236.49,1901.0
2025-03-05 03:02:00-05:00,237.73,237.73,235.93,235.93,832.0
